First_pokemon,Second_pokemon,Winner
358,151,358
678,141,141
129,327,327
777,357,777
637,50,637
760,173,760
394,689,394
196,726,726
170,722,170
81,324,324
257,302,302
71,299,71
60,798,798
190,244,244
240,616,616
584,713,713
209,559,209
608,800,608
355,785,785
509,162,162
581,777,581
2,142,142
442,110,110
136,646,136
645,448,448
252,117,252
761,514,514
357,536,536
356,337,337
270,161,270
57,603,57
532,137,137
500,442,442
279,673,279
707,295,707
108,246,108
94,382,94
455,258,258
563,420,420
161,651,651
157,786,786
724,296,724
735,214,214
684,467,467
111,112,112
363,111,111
564,185,185
19,660,660
289,439,439
52,396,396
705,312,705
151,541,541
575,34,34
136,546,136
47,720,720
287,478,478
154,160,154
306,400,306
377,704,704
563,611,611
795,693,795
496,750,750
47,520,520
364,780,780
225,262,225
681,530,530
697,550,550
350,716,350
164,751,751
197,623,623
215,420,420
589,155,155
485,409,409
254,565,254
778,389,778
595,752,752
142,730,142
79,278,79
316,13,316
205,576,205
754,476,476
125,566,125
151,110,110
60,520,520
321,666,666
107,30,30
125,645,125
620,656,656
380,458,380
234,332,234
416,783,416
235,576,576
279,762,279
434,711,711
537,461,537
493,768,493
771,372,372
116,492,116
792,775,792
232,176,232
352,377,377
500,743,743
692,383,383
788,599,788
363,358,358
493,82,493
621,334,334
502,573,502
616,198,616
98,364,364
507,516,516
303,464,303
282,341,341
202,326,326
160,424,424
273,462,273
710,366,710
31,619,31
130,644,130
194,117,194
459,106,106
357,456,357
533,137,533
491,15,491
199,143,143
596,342,342
360,181,360
434,189,434
432,143,432
484,109,109
472,545,545
368,494,494
368,120,368
132,171,132
410,532,410
678,633,633
281,70,70
458,84,84
23,762,23
760,230,230
63,786,786
494,678,494
577,464,464
133,350,350
89,425,425
333,167,333
400,729,729
685,120,685
754,434,434
582,420,420
333,637,637
709,349,709
56,367,56
313,91,313
114,75,75
442,206,206
249,324,249
70,691,691
371,614,614
18,275,275
757,211,757
270,5,270
247,92,92
197,229,229
315,787,787
653,512,512
275,228,275
693,300,300
286,350,350
184,23,184
768,86,768
190,481,481
93,67,93
297,537,537
217,677,677
633,437,633
339,712,339
82,629,629
194,349,349
459,80,80
199,787,787
477,600,477
574,539,574
443,92,443
496,768,768
662,196,196
170,690,690
770,692,692
300,10,300
185,64,185
745,415,745
71,705,71
318,490,490
350,676,350
349,644,349
761,325,325
605,677,677
570,114,570
530,37,37
332,628,628
126,107,126
579,248,248
293,187,293
340,789,340
416,513,513
223,488,223
462,694,694
412,791,791
365,77,77
546,639,546
234,779,234
449,23,23
541,182,541
248,449,248
747,653,653
170,774,170
729,331,729
570,535,570
781,471,781
507,408,507
69,26,26
262,584,584
308,164,164
738,291,291
791,311,311
773,708,773
695,168,168
564,353,564
115,654,654
77,109,77
597,534,534
258,262,258
171,294,171
464,255,464
594,307,307
690,763,690
765,508,508
71,461,461
465,1,465
257,665,257
687,32,32
290,278,278
43,405,43
260,783,260
432,306,432
749,682,682
692,401,692
219,701,701
15,28,28
521,398,398
608,535,608
515,546,546
213,364,213
551,52,551
564,703,703
657,768,768
534,313,313
282,524,524
312,485,312
139,365,139
161,196,161
109,52,52
562,780,562
348,580,580
19,295,19
615,797,797
524,685,524
682,130,682
766,159,766
82,756,756
492,500,492
665,736,736
733,730,730
800,248,248
387,522,522
515,748,748
501,371,371
640,52,640
360,582,360
43,75,43
769,105,769
72,380,72
660,235,235
584,14,584
616,692,616
139,376,139
324,299,299
633,780,633
271,100,271
564,352,352
122,418,418
327,666,666
305,87,305
367,180,367
230,168,230
619,375,375
176,711,711
649,311,649
758,755,758
374,149,149
428,603,428
734,718,718
50,375,375
391,743,391
54,673,673
431,665,431
224,498,498
342,154,154
152,24,24
716,105,716
246,632,246
774,549,549
667,468,468
295,344,344
433,401,401
186,360,186
395,579,579
330,457,330
70,82,82
81,686,686
256,338,338
335,295,335
288,209,288
247,230,230
412,43,43
354,400,400
788,170,170
764,463,463
575,666,575
391,397,397
119,84,84
754,84,84
728,368,368
585,310,310
56,320,56
265,208,265
668,135,135
227,195,195
512,748,512
402,396,396
745,196,745
244,281,244
417,390,417
335,202,202
192,337,337
496,54,496
411,226,226
292,510,510
565,595,565
704,353,704
599,654,654
658,245,658
397,355,355
722,92,92
296,737,737
300,6,300
487,681,681
197,353,197
89,377,377
591,793,793
342,233,342
657,762,657
494,274,494
527,788,527
312,20,20
762,411,411
740,771,740
638,491,638
147,483,147
784,517,517
156,417,417
669,130,130
302,394,394
216,734,216
214,411,214
502,772,772
424,660,660
765,450,765
617,726,726
575,518,518
210,660,660
86,702,702
97,176,97
436,65,65
286,460,286
180,491,491
303,274,274
71,774,71
177,411,177
389,315,315
289,767,767
125,243,125
151,73,151
469,651,651
507,730,507
287,681,681
267,502,502
452,4,4
401,561,401
701,72,72
549,62,549
717,331,717
324,451,451
194,74,74
289,798,798
536,172,172
49,426,426
434,88,434
777,213,777
686,396,686
540,515,540
626,560,560
450,77,450
492,216,216
130,319,130
324,408,408
553,250,553
461,554,554
55,302,55
143,658,658
38,626,38
775,710,710
536,54,536
661,336,336
74,653,653
562,239,562
453,278,453
718,256,718
738,399,738
85,602,85
244,358,358
560,490,490
501,99,99
17,112,112
62,408,62
478,740,478
644,408,408
185,749,185
65,680,65
217,47,47
245,745,745
381,446,446
533,604,533
157,786,786
462,205,205
725,357,725
566,422,422
465,749,749
666,43,43
762,352,352
386,533,533
217,630,630
145,437,437
16,742,16
788,627,788
332,598,598
737,435,737
105,522,522
702,558,702
451,372,451
227,298,298
778,50,778
68,535,535
114,766,114
753,117,117
353,301,301
330,154,154
147,294,147
133,226,133
127,672,127
499,70,499
729,412,729
531,313,313
441,507,507
260,771,260
644,176,644
516,107,107
59,142,59
751,399,751
231,277,277
114,539,539
551,53,551
513,332,513
184,15,184
284,720,284
235,756,756
285,146,146
695,345,345
302,129,302
646,665,646
654,607,607
791,615,791
91,380,380
685,624,624
224,140,224
198,154,154
744,216,216
270,653,270
665,71,71
196,678,196
682,186,682
567,56,56
312,414,414
519,502,519
494,586,494
352,162,162
662,760,760
516,193,516
149,467,467
98,52,98
13,590,590
509,669,509
507,644,507
658,267,267
201,775,775
237,497,497
567,362,362
304,500,304
521,702,702
328,794,794
356,45,45
731,23,23
268,184,184
256,388,388
633,231,633
368,750,750
546,389,546
632,324,632
566,720,720
162,209,209
17,336,336
529,696,696
724,700,700
357,104,104
459,683,683
57,92,57
675,652,675
595,548,548
400,509,509
438,346,438
307,391,307
129,110,110
143,335,335
208,108,108
102,366,102
375,759,375
517,289,517
584,381,381
694,725,694
187,410,410
154,30,154
264,707,264
226,300,300
459,611,611
39,645,39
695,511,511
4,515,4
169,391,169
123,30,30
4,320,4
96,609,609
592,73,592
213,665,213
585,143,143
497,63,63
67,195,67
102,493,102
692,93,93
477,351,477
685,798,798
668,453,453
477,781,781
757,305,305
412,432,432
67,441,67
283,185,185
27,112,27
127,727,727
324,82,82
574,217,574
571,736,736
495,783,495
545,277,545
735,715,715
225,187,225
224,249,249
512,489,489
772,109,772
189,370,370
606,376,606
380,763,380
344,111,344
131,723,131
195,81,195
439,448,448
514,239,514
22,355,22
101,10,101
99,584,99
158,226,158
724,552,552
462,376,462
340,274,340
778,508,508
793,116,793
429,561,429
721,420,420
289,554,554
116,685,685
534,13,534
554,379,554
143,388,388
142,641,142
576,423,576
269,291,269
721,212,212
511,791,511
732,81,732
710,100,710
148,135,135
179,134,134
324,165,165
597,537,537
719,516,516
572,779,572
37,179,179
334,771,771
278,559,559
304,708,708
392,714,714
258,453,453
538,284,538
274,784,274
404,772,772
84,77,84
45,455,455
622,390,622
473,435,473
509,423,423
187,669,187
248,461,248
493,231,493
63,686,63
493,568,493
210,87,87
413,29,413
71,480,71
161,758,758
175,4,4
391,418,418
342,7,7
240,313,313
380,49,380
31,422,422
641,301,301
72,709,72
53,531,531
651,36,36
735,220,735
456,369,369
209,246,209
8,333,8
651,301,651
329,526,526
101,783,101
369,218,369
366,686,366
499,457,499
14,356,356
580,453,453
243,699,699
210,797,797
321,551,551
497,598,598
58,332,332
309,747,747
200,88,200
61,186,61
763,174,174
304,52,304
328,744,744
52,526,526
50,315,315
233,161,233
100,178,178
544,759,544
292,26,26
632,539,632
192,703,703
482,580,580
608,512,512
662,52,662
88,694,694
320,689,320
103,492,492
245,231,245
623,738,623
432,414,432
628,448,628
176,258,258
627,45,627
609,612,612
120,572,572
477,84,477
800,382,382
431,155,155
290,31,31
142,237,142
772,255,772
598,795,795
439,300,300
26,686,26
656,536,536
22,63,63
591,334,334
689,797,797
754,209,209
301,56,301
297,474,474
678,572,572
22,52,22
319,313,313
210,592,592
216,630,216
68,500,68
310,726,726
17,745,745
412,149,412
269,599,269
453,561,453
367,356,367
217,376,376
256,594,594
663,431,431
712,524,524
324,227,227
227,141,141
7,80,80
361,631,631
424,771,424
352,414,414
171,666,171
29,241,29
265,81,265
215,198,198
259,117,259
497,336,336
40,57,57
218,764,764
629,377,629
50,266,266
569,26,26
576,339,339
634,602,634
203,254,254
303,166,166
554,281,554
585,483,585
307,465,307
99,759,99
557,356,356
168,558,168
35,456,35
696,541,541
171,563,171
332,624,332
230,711,711
378,352,352
394,241,394
115,31,31
753,741,741
326,535,535
347,101,101
323,625,625
755,153,153
792,251,792
320,326,326
155,439,155
167,294,167
341,36,341
737,730,737
644,697,697
602,53,602
273,691,273
321,395,321
67,574,574
676,432,432
328,447,447
709,118,709
102,281,102
372,386,372
692,109,109
600,421,421
402,781,781
353,586,353
351,721,721
535,95,535
111,725,725
413,749,413
99,716,716
356,531,531
26,35,26
383,82,383
567,529,529
569,528,569
497,288,288
591,721,721
363,70,363
591,663,663
424,604,424
151,101,101
166,561,166
547,142,547
330,17,17
759,581,581
784,81,784
581,704,704
170,604,170
43,93,93
633,668,633
432,261,432
606,29,606
250,611,611
112,658,658
411,687,687
779,260,260
474,717,717
452,677,677
161,755,755
320,721,320
238,433,433
660,693,693
99,587,587
135,161,135
700,543,700
42,487,42
545,93,93
584,167,167
110,197,110
13,546,546
191,260,260
145,795,795
51,230,230
153,36,153
358,726,726
302,601,302
459,549,549
273,564,273
708,153,708
378,589,589
341,386,341
632,364,632
766,381,381
700,107,700
232,11,232
345,315,345
761,361,361
370,586,586
647,747,747
766,34,34
369,249,249
551,500,551
799,399,799
683,124,124
623,799,623
164,731,164
681,790,681
684,388,388
8,474,8
132,473,132
642,373,642
576,595,576
594,352,352
259,338,259
761,151,151
337,585,337
185,47,185
196,620,196
545,344,545
369,611,611
693,764,693
227,32,32
255,374,374
204,550,550
597,711,711
623,128,623
50,64,64
564,7,7
669,514,514
40,54,40
86,124,124
696,154,154
558,375,375
696,680,696
232,499,499
273,612,273
222,459,222
261,19,261
345,280,280
198,192,192
426,727,727
398,623,398
701,452,701
234,202,234
380,64,380
166,468,166
341,520,341
596,258,258
538,533,538
241,292,241
349,159,349
224,633,633
299,617,299
701,397,701
552,800,552
590,771,590
502,143,502
24,461,24
649,360,360
784,584,784
389,726,726
290,313,313
80,239,80
25,375,25
740,681,740
552,253,552
380,669,380
344,292,344
418,198,418
585,793,793
37,204,204
310,712,712
218,98,98
775,723,723
361,235,361
622,769,622
391,562,562
337,697,337
130,477,477
641,242,242
411,200,200
172,492,172
786,159,786
391,186,186
663,121,121
391,337,337
588,121,121
543,490,490
339,600,339
541,532,532
202,81,202
174,287,287
726,612,726
754,506,506
179,47,179
553,468,553
404,640,404
120,438,438
759,157,157
320,587,587
495,674,674
233,53,233
163,719,163
128,669,128
174,509,174
676,319,676
770,241,770
182,250,250
399,548,548
595,560,560
474,688,688
787,344,344
755,650,650
388,670,388
72,126,72
274,118,274
231,551,551
441,436,436
443,73,443
634,252,634
389,175,175
365,338,338
753,538,538
478,524,478
663,586,663
786,206,206
785,319,319
659,477,477
738,60,60
11,668,11
181,388,181
574,504,574
661,470,470
716,305,716
7,574,574
185,557,557
441,18,441
504,469,469
364,754,364
438,613,438
503,598,503
658,238,658
582,788,582
746,494,494
163,359,163
336,484,484
308,704,704
640,233,233
606,427,427
253,634,634
42,204,204
799,119,799
124,504,124
671,163,163
652,430,430
59,209,59
114,452,452
569,784,569
178,601,178
713,469,713
723,759,723
160,514,514
564,713,713
69,347,347
640,36,36
324,659,659
389,519,519
385,426,426
516,660,516
578,569,569
730,150,730
739,373,373
250,111,250
115,109,109
32,762,32
60,652,652
67,119,67
106,396,106
430,11,430
235,83,83
250,631,250
395,102,102
218,15,218
519,567,519
762,370,370
251,658,658
249,92,249
86,77,77
673,97,673
720,452,720
544,212,212
118,726,726
691,509,691
230,161,230
774,602,774
399,796,796
201,539,539
504,97,97
580,225,580
657,40,40
148,363,148
552,85,552
571,678,571
76,376,376
674,702,702
84,650,84
257,92,92
481,736,481
763,185,185
260,215,215
289,148,148
631,284,631
465,674,674
396,661,396
387,385,385
235,767,767
62,781,781
286,308,286
637,394,394
741,171,171
260,70,70
263,14,263
412,53,412
475,755,475
221,722,722
254,411,254
480,645,480
227,653,227
390,290,390
24,305,24
88,570,570
177,568,177
303,198,303
724,473,724
711,660,711
680,105,105
98,660,660
620,714,714
541,661,541
256,28,28
539,365,539
235,228,228
531,246,531
635,352,635
410,532,410
600,719,600
634,76,634
700,761,700
77,343,343
684,424,424
335,346,335
273,395,273
768,127,127
83,162,162
60,438,438
214,574,574
297,529,529
115,726,726
297,268,268
797,352,797
740,708,740
43,131,131
115,178,115
120,461,461
741,607,607
315,132,132
587,497,587
523,690,690
216,30,216
88,665,665
551,125,125
784,555,555
797,514,797
307,17,307
97,529,97
631,725,631
467,448,467
525,250,250
732,124,732
102,54,102
429,637,429
420,595,420
373,8,8
759,5,5
273,348,273
743,466,466
691,118,691
667,585,667
170,429,429
255,626,626
372,463,463
369,572,572
641,793,793
240,77,77
768,663,663
568,747,747
490,653,490
16,145,16
262,354,262
185,754,185
304,5,5
272,488,272
490,542,542
340,451,340
660,235,235
261,155,155
683,354,683
432,610,432
230,259,259
657,441,657
281,408,408
697,7,7
800,659,800
546,280,280
588,755,588
332,253,253
713,417,713
624,799,799
542,211,542
698,210,698
30,63,63
123,220,220
259,380,259
786,697,786
444,219,444
442,130,130
703,352,703
253,521,521
695,717,717
275,445,275
775,660,775
653,709,709
344,492,344
737,151,737
383,560,383
375,56,375
700,287,700
469,42,469
375,196,196
335,304,335
187,198,187
68,541,541
52,199,199
292,245,245
265,159,159
571,581,581
244,794,794
533,790,790
797,478,797
502,147,147
107,652,107
37,297,37
757,567,567
789,208,208
93,693,93
365,476,476
786,24,24
42,582,582
268,600,600
622,82,622
120,699,120
598,554,554
649,112,649
130,109,109
282,3,3
138,429,429
31,292,31
752,316,316
345,338,338
338,458,338
157,427,427
68,637,68
